"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 20 01:11:30 GMT 2025","Wed Aug 20 01:12:47 GMT 2025","77025","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Wed Aug 20 01:11:39 GMT 2025","Wed Aug 20 01:11:52 GMT 2025","13450","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Wed Aug 20 01:11:46 GMT 2025","Wed Aug 20 01:11:47 GMT 2025","667","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Aug 20 01:11:47 GMT 2025","Wed Aug 20 01:11:47 GMT 2025","453","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Wed Aug 20 01:11:30 GMT 2025","Wed Aug 20 01:12:53 GMT 2025","83166","UI tests","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Wed Aug 20 01:12:27 GMT 2025","Wed Aug 20 01:12:45 GMT 2025","17917","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Aug 20 01:11:39 GMT 2025","Wed Aug 20 01:11:42 GMT 2025","3451","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Wed Aug 20 01:11:33 GMT 2025","Wed Aug 20 01:12:41 GMT 2025","67522","UI tests","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Wed Aug 20 01:11:30 GMT 2025","Wed Aug 20 01:12:34 GMT 2025","63767","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Aug 20 01:11:47 GMT 2025","Wed Aug 20 01:11:47 GMT 2025","479","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Wed Aug 20 01:11:43 GMT 2025","Wed Aug 20 01:11:45 GMT 2025","2832","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Aug 20 01:12:40 GMT 2025","Wed Aug 20 01:12:50 GMT 2025","9612","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Aug 20 01:11:49 GMT 2025","Wed Aug 20 01:11:50 GMT 2025","739","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Wed Aug 20 01:11:48 GMT 2025","Wed Aug 20 01:11:48 GMT 2025","332","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Wed Aug 20 01:11:33 GMT 2025","Wed Aug 20 01:12:40 GMT 2025","66445","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Wed Aug 20 01:11:49 GMT 2025","Wed Aug 20 01:11:49 GMT 2025","594","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Wed Aug 20 01:11:48 GMT 2025","Wed Aug 20 01:11:48 GMT 2025","264","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Wed Aug 20 01:11:47 GMT 2025","Wed Aug 20 01:11:52 GMT 2025","4532","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Wed Aug 20 01:09:13 GMT 2025","Wed Aug 20 01:10:07 GMT 2025","53519","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Wed Aug 20 01:11:16 GMT 2025","Wed Aug 20 01:11:21 GMT 2025","4654","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Aug 20 01:12:49 GMT 2025","Wed Aug 20 01:13:05 GMT 2025","15910","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Aug 20 01:11:33 GMT 2025","Wed Aug 20 01:12:26 GMT 2025","53217","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Aug 20 01:11:46 GMT 2025","Wed Aug 20 01:11:46 GMT 2025","347","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Wed Aug 20 01:11:39 GMT 2025","Wed Aug 20 01:11:45 GMT 2025","6938","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
