"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 26 19:16:01 UTC 2025","Tue Aug 26 19:16:01 UTC 2025","642","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Tue Aug 26 19:16:01 UTC 2025","Tue Aug 26 19:16:03 UTC 2025","1043","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Tue Aug 26 19:13:43 UTC 2025","Tue Aug 26 19:14:36 UTC 2025","53274","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Tue Aug 26 19:17:23 UTC 2025","Tue Aug 26 19:17:45 UTC 2025","22117","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Aug 26 19:16:37 UTC 2025","Tue Aug 26 19:16:55 UTC 2025","18308","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Aug 26 19:16:04 UTC 2025","Tue Aug 26 19:16:05 UTC 2025","537","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Tue Aug 26 19:16:03 UTC 2025","Tue Aug 26 19:16:03 UTC 2025","174","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Tue Aug 26 19:15:52 UTC 2025","Tue Aug 26 19:15:57 UTC 2025","4351","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Tue Aug 26 19:16:03 UTC 2025","Tue Aug 26 19:16:03 UTC 2025","509","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Tue Aug 26 19:16:50 UTC 2025","Tue Aug 26 19:17:02 UTC 2025","11681","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Tue Aug 26 19:16:04 UTC 2025","Tue Aug 26 19:16:04 UTC 2025","512","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Tue Aug 26 19:15:53 UTC 2025","Tue Aug 26 19:16:07 UTC 2025","13572","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Tue Aug 26 19:16:00 UTC 2025","Tue Aug 26 19:16:00 UTC 2025","313","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Tue Aug 26 19:17:33 UTC 2025","Tue Aug 26 19:17:49 UTC 2025","16024","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Tue Aug 26 19:16:11 UTC 2025","Tue Aug 26 19:17:33 UTC 2025","82762","UI tests","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Aug 26 19:15:53 UTC 2025","Tue Aug 26 19:16:00 UTC 2025","7107","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Tue Aug 26 19:16:59 UTC 2025","Tue Aug 26 19:17:20 UTC 2025","21098","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Tue Aug 26 19:16:05 UTC 2025","Tue Aug 26 19:16:06 UTC 2025","513","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Tue Aug 26 19:16:00 UTC 2025","Tue Aug 26 19:16:01 UTC 2025","509","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Aug 26 19:16:11 UTC 2025","Tue Aug 26 19:17:31 UTC 2025","80002","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Aug 26 19:15:53 UTC 2025","Tue Aug 26 19:15:56 UTC 2025","3219","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Aug 26 19:15:41 UTC 2025","Tue Aug 26 19:16:49 UTC 2025","68222","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Aug 26 19:16:02 UTC 2025","Tue Aug 26 19:16:07 UTC 2025","4914","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Tue Aug 26 19:15:41 UTC 2025","Tue Aug 26 19:16:51 UTC 2025","69686","UI tests","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Aug 26 19:15:57 UTC 2025","Tue Aug 26 19:16:00 UTC 2025","3212","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Aug 26 19:16:01 UTC 2025","Tue Aug 26 19:16:02 UTC 2025","749","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Aug 26 19:15:41 UTC 2025","Tue Aug 26 19:16:36 UTC 2025","55120","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
