"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 20 14:46:56 UTC 2025","Sat Sep 20 14:48:37 UTC 2025","101665","UI tests","UI tests","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sat Sep 20 14:45:45 UTC 2025","Sat Sep 20 14:45:45 UTC 2025","656","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"broken","Sat Sep 20 14:46:56 UTC 2025","Sat Sep 20 14:48:38 UTC 2025","102690","UI tests","UI tests","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Sep 20 14:45:33 UTC 2025","Sat Sep 20 14:45:34 UTC 2025","682","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdTest","User should not be able to create projects with invalid ID scenarios",""
"broken","Sat Sep 20 14:46:12 UTC 2025","Sat Sep 20 14:46:59 UTC 2025","46641","UI tests","UI tests","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"broken","Sat Sep 20 14:46:56 UTC 2025","Sat Sep 20 14:48:38 UTC 2025","102317","UI tests","UI tests","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Sat Sep 20 14:47:00 UTC 2025","Sat Sep 20 14:47:58 UTC 2025","57974","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Sat Sep 20 14:45:35 UTC 2025","Sat Sep 20 14:45:35 UTC 2025","431","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdTest","User should not be able to create projects with invalid ID scenarios",""
"passed","Sat Sep 20 14:45:46 UTC 2025","Sat Sep 20 14:45:46 UTC 2025","498","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Sat Sep 20 14:45:41 UTC 2025","Sat Sep 20 14:45:41 UTC 2025","380","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userWithInsufficientRoleCannotCreateProjectTest","Users with insufficient roles should not be able to create projects",""
