"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 25 21:22:10 UTC 2025","Mon Aug 25 21:22:11 UTC 2025","663","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Aug 25 21:22:39 UTC 2025","Mon Aug 25 21:23:29 UTC 2025","50246","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Mon Aug 25 21:24:06 UTC 2025","Mon Aug 25 21:24:25 UTC 2025","19037","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Aug 25 21:22:13 UTC 2025","Mon Aug 25 21:22:14 UTC 2025","315","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Mon Aug 25 21:23:11 UTC 2025","Mon Aug 25 21:24:18 UTC 2025","66823","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Mon Aug 25 21:22:11 UTC 2025","Mon Aug 25 21:22:12 UTC 2025","899","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Mon Aug 25 21:22:10 UTC 2025","Mon Aug 25 21:22:11 UTC 2025","435","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Mon Aug 25 21:22:14 UTC 2025","Mon Aug 25 21:22:14 UTC 2025","433","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Mon Aug 25 21:22:03 UTC 2025","Mon Aug 25 21:22:06 UTC 2025","3740","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Aug 25 21:23:13 UTC 2025","Mon Aug 25 21:23:38 UTC 2025","25293","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
