"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 18 21:01:59 UTC 2025","Thu Sep 18 21:02:00 UTC 2025","242","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Thu Sep 18 21:02:01 UTC 2025","Thu Sep 18 21:02:01 UTC 2025","368","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Thu Sep 18 21:01:59 UTC 2025","Thu Sep 18 21:01:59 UTC 2025","252","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdTest","User should not be able to create projects with invalid ID scenarios",""
"passed","Thu Sep 18 21:01:59 UTC 2025","Thu Sep 18 21:01:59 UTC 2025","269","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdTest","User should not be able to create projects with invalid ID scenarios",""
"passed","Thu Sep 18 21:01:58 UTC 2025","Thu Sep 18 21:01:59 UTC 2025","416","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateTwoProjectsWithSameNameTest","User should not be able to create 2 projects with the same name",""
"passed","Thu Sep 18 21:02:07 UTC 2025","Thu Sep 18 21:02:08 UTC 2025","913","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Sep 18 21:02:01 UTC 2025","Thu Sep 18 21:02:02 UTC 2025","234","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userWithInsufficientRoleCannotCreateProjectTest","Users with insufficient roles should not be able to create projects",""
"passed","Thu Sep 18 21:02:02 UTC 2025","Thu Sep 18 21:02:02 UTC 2025","262","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithValidDataTest","User should be able to create projects with various valid ID and name scenarios",""
"passed","Thu Sep 18 21:02:05 UTC 2025","Thu Sep 18 21:02:06 UTC 2025","503","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Thu Sep 18 21:02:02 UTC 2025","Thu Sep 18 21:02:02 UTC 2025","330","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userWithInsufficientRoleCannotCreateProjectTest","Users with insufficient roles should not be able to create projects",""
