"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 25 20:33:18 UTC 2025","Mon Aug 25 20:33:23 UTC 2025","4521","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Aug 25 20:33:13 UTC 2025","Mon Aug 25 20:34:31 UTC 2025","77667","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Mon Aug 25 20:33:47 UTC 2025","Mon Aug 25 20:33:47 UTC 2025","326","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Mon Aug 25 20:33:13 UTC 2025","Mon Aug 25 20:34:18 UTC 2025","64821","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Mon Aug 25 20:34:41 UTC 2025","Mon Aug 25 20:34:53 UTC 2025","12589","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Mon Aug 25 20:33:50 UTC 2025","Mon Aug 25 20:33:50 UTC 2025","604","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Mon Aug 25 20:33:40 UTC 2025","Mon Aug 25 20:33:44 UTC 2025","3637","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Aug 25 20:33:49 UTC 2025","Mon Aug 25 20:33:50 UTC 2025","450","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Mon Aug 25 20:33:34 UTC 2025","Mon Aug 25 20:34:28 UTC 2025","54014","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Mon Aug 25 20:33:49 UTC 2025","Mon Aug 25 20:33:49 UTC 2025","111","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
