"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 26 18:28:51 UTC 2025","Tue Aug 26 18:28:52 UTC 2025","867","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Tue Aug 26 18:28:49 UTC 2025","Tue Aug 26 18:30:05 UTC 2025","76281","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Aug 26 18:28:48 UTC 2025","Tue Aug 26 18:28:50 UTC 2025","2921","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Aug 26 18:30:01 UTC 2025","Tue Aug 26 18:30:21 UTC 2025","19255","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Aug 26 18:28:44 UTC 2025","Tue Aug 26 18:28:48 UTC 2025","4617","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Tue Aug 26 18:28:54 UTC 2025","Tue Aug 26 18:28:55 UTC 2025","356","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Tue Aug 26 18:28:52 UTC 2025","Tue Aug 26 18:28:53 UTC 2025","694","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Aug 26 18:28:49 UTC 2025","Tue Aug 26 18:29:52 UTC 2025","63417","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Tue Aug 26 18:29:03 UTC 2025","Tue Aug 26 18:30:13 UTC 2025","70587","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Aug 26 18:26:28 UTC 2025","Tue Aug 26 18:27:29 UTC 2025","61346","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Tue Aug 26 18:28:54 UTC 2025","Tue Aug 26 18:28:54 UTC 2025","383","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Tue Aug 26 18:28:54 UTC 2025","Tue Aug 26 18:28:55 UTC 2025","361","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Tue Aug 26 18:29:54 UTC 2025","Tue Aug 26 18:30:21 UTC 2025","26383","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Aug 26 18:30:11 UTC 2025","Tue Aug 26 18:30:23 UTC 2025","11668","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Tue Aug 26 18:28:43 UTC 2025","Tue Aug 26 18:28:50 UTC 2025","7319","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Tue Aug 26 18:30:07 UTC 2025","Tue Aug 26 18:30:25 UTC 2025","17461","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Tue Aug 26 18:29:03 UTC 2025","Tue Aug 26 18:30:10 UTC 2025","67786","UI tests","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Aug 26 18:28:53 UTC 2025","Tue Aug 26 18:28:57 UTC 2025","4013","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Tue Aug 26 18:29:03 UTC 2025","Tue Aug 26 18:30:01 UTC 2025","57923","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Tue Aug 26 18:28:54 UTC 2025","Tue Aug 26 18:28:54 UTC 2025","397","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Tue Aug 26 18:28:43 UTC 2025","Tue Aug 26 18:28:47 UTC 2025","3773","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Aug 26 18:28:49 UTC 2025","Tue Aug 26 18:30:13 UTC 2025","84516","UI tests","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Aug 26 18:28:52 UTC 2025","Tue Aug 26 18:28:53 UTC 2025","970","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
