"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 17 20:58:18 UTC 2025","Wed Sep 17 20:58:25 UTC 2025","6297","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Wed Sep 17 20:58:21 UTC 2025","Wed Sep 17 20:58:22 UTC 2025","681","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Sep 17 20:58:22 UTC 2025","Wed Sep 17 20:58:23 UTC 2025","651","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"broken","Wed Sep 17 20:59:55 UTC 2025","Wed Sep 17 21:00:29 UTC 2025","34685","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Sep 17 20:58:14 UTC 2025","Wed Sep 17 20:58:14 UTC 2025","313","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdTest","User should not be able to create projects with invalid ID scenarios",""
"broken","Wed Sep 17 20:59:53 UTC 2025","Wed Sep 17 21:00:26 UTC 2025","32995","UI tests","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Wed Sep 17 20:58:12 UTC 2025","Wed Sep 17 20:58:13 UTC 2025","1293","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Wed Sep 17 20:58:14 UTC 2025","Wed Sep 17 20:58:14 UTC 2025","211","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCannotCreateProjectWithInvalidIdAndEmptyNameTest","User should not be able to create a project with invalid id and empty name",""
"passed","Wed Sep 17 20:58:17 UTC 2025","Wed Sep 17 20:58:17 UTC 2025","243","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithValidDataTest","User should be able to create projects with various valid ID and name scenarios",""
"broken","Wed Sep 17 20:59:56 UTC 2025","Wed Sep 17 21:00:31 UTC 2025","34940","UI tests","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
